# galtileid raJ2000 decJ2000 uDerived gDerived rDerived iDerived zDerived yDerived redshift semiMajorBulge semiMinorBulge semiMajorDisk semiMinorDisk isAGN
4710444550162 1.34057856 4.33485706 23.0677864 21.6436035 20.2933476 19.5362711 19.1455148 18.9238827 0.51220578 0.817287326 0.731692791 4.1574564 1.35557115 0
4710444705810 1.20739423 4.20943112 23.9791592 22.1423686 20.5635606 19.8579641 19.4853003 19.2716703 0.512356281 0.419843614 0.388501495 0.728657782 0.149472803 0
4710445146130 1.2282015 4.34539642 20.0154097 19.6721821 19.2492886 18.705433 18.4342593 18.1249636 0.509554386 2.24827433 1.94420719 2.81816554 2.65274882 2
4710445150226 1.50080886 4.49972208 19.4994411 19.2148186 18.9188715 18.4433326 18.2088379 17.8742134 0.509554386 2.24827433 1.94420719 2.81816554 2.65274882 2
4710445281298 1.23975976 4.47692935 24.0812762 21.8961812 20.3907391 19.6410156 19.2677908 19.0613591 0.49573651 0.665341198 0.547546029 1.82817984 0.81673038 0
4710445525010 1.37717343 4.2161649 22.2054744 21.4811731 20.4555417 19.9249425 19.6383002 19.4672072 0.510073006 0.313627303 0.308518201 1.23923945 0.408904701 0
4710445641746 1.36564332 4.35901314 24.2471425 21.8506482 20.3692467 19.4932435 19.1127005 18.8855501 0.52882278 1.8069036 1.79015565 0.872036576 0.4711487 0
4710445772818 1.49348801 4.23160556 24.3034989 22.0125764 20.492886 19.6772602 19.2772952 19.0523217 0.505854011 0.50490272 0.380540788 1.63169801 0.878426015 0
4710445910034 1.31929452 4.44312697 23.5055331 21.5622375 20.0856023 19.2595631 18.8523182 18.6157046 0.527049005 0.973037601 0.788587809 5.19970083 1.73682928 0
4710446477330 1.57394199 4.2273682 20.376515 20.0495565 19.589459 19.4515234 19.3671094 19.3009637 0.50482589 0.170733899 0.125774607 2.38038707 1.11419988 0
4710446516242 1.47927143 4.31353089 22.0809734 21.2475913 20.1918491 19.6044158 19.2966681 19.1063455 0.524529397 0.603847623 0.429103404 1.31198716 0.358957708 0
4710447067154 1.3115656 4.21583818 24.7706427 22.3461595 20.8399431 19.8454914 19.4485379 19.1720421 0.597320676 1.49395132 1.41012049 1.88215518 1.40681052 0
4710447120402 1.21491332 4.23650403 24.1185548 22.0240036 20.5237566 19.6402052 19.226127 18.9719193 0.554060221 2.16124201 1.92392397 2.76350904 1.64957106 0
4710447314962 1.33768685 4.46560946 21.7420824 21.2693631 20.4969493 19.896824 19.6552514 19.462926 0.600807607 0.481894404 0.395496696 1.34523392 0.59330678 0
4710447337490 1.23056424 4.35329235 21.7420824 21.2693631 20.4969493 19.896824 19.6552514 19.462926 0.600807607 0.481894404 0.395496696 1.34523392 0.59330678 0
4710448152594 1.46995469 4.29418017 23.8096999 22.1694952 20.7356476 19.8932945 19.492154 19.2487346 0.546364725 1.51760864 1.26971948 1.64889586 1.08039474 0
4710448232466 1.27728365 4.30886094 21.9122609 21.375729 20.4479864 19.8797499 19.6215228 19.4522986 0.544589996 0.290106386 0.290073901 1.12644804 0.633286774 0
4710449139730 1.21415281 4.37240775 22.9537551 21.7799217 20.4839995 19.6788892 19.3116418 19.0807169 0.548793077 1.1499325 1.12361193 1.65484571 0.724217772 0
4710449242130 1.4663867 4.45487628 21.8540281 21.2113283 20.4033137 19.6098002 19.2550308 18.9841405 0.570015073 1.94921255 1.51258564 5.69135523 2.73355651 2
4710449561618 1.24719772 4.26903938 20.5659052 20.2803425 19.9364023 19.4092268 19.1757197 19.0550974 0.823423505 0.436346799 0.430690199 2.28822803 0.70824492 0
4710450020370 1.20490602 4.48774253 20.5250586 20.1431897 19.8897075 19.5286822 19.4234364 19.3296922 0.792429984 0.409427613 0.406166494 1.51927924 0.397121787 0
4710450681874 1.54375846 4.50128678 20.4352021 20.1041544 19.8150194 19.3343368 19.2311664 19.1668023 0.801672518 0.394502491 0.388112098 0.85567528 0.316320509 0
4710450780178 1.57363163 4.23049675 20.4352021 20.1041544 19.8150194 19.3343368 19.2311664 19.1668023 0.801672518 0.394502491 0.388112098 0.85567528 0.316320509 0
4710450870290 1.48500988 4.40155672 24.25834 21.8830666 20.4004784 19.6231627 19.2525921 19.0467425 0.492149204 0.973018825 0.843441904 3.82751608 2.50007701 0
4710451197970 1.40875967 4.27639379 20.5885014 20.2652623 20.0129536 19.5844019 19.5405724 19.4766175 0.74811703 0.370827705 0.253832608 1.49746251 0.637712717 0
4710451644434 1.52483321 4.20932722 20.5223631 20.4797779 20.385426 19.9290939 19.8556048 19.8736573 0.83960712 0.326305687 0.325994611 1.37876165 1.00945342 0
4710451654674 1.22840937 4.3214516 20.5223631 20.4797779 20.385426 19.9290939 19.8556048 19.8736573 0.83960712 0.326305687 0.325994611 1.37876165 1.00945342 0
4710451855378 1.50440548 4.45614163 24.3663332 22.3874493 20.8745119 19.8141541 19.384455 19.0707543 0.664288878 0.85367471 0.608284473 3.46645164 2.41511536 0
4710451959826 1.58333155 4.55282524 24.4905755 22.4843203 20.9566548 19.8906038 19.4769557 19.1804587 0.666963518 0.735406518 0.712194204 1.62224138 0.914623916 0
4710452783122 1.30074033 4.37838902 22.8713317 21.1905132 19.7475221 19.1164904 18.7641229 18.5657507 0.410842091 1.17161143 1.00208187 2.62875652 0.703998089 0
4710453000210 1.50465837 4.22862345 24.4450177 22.2532884 20.6982237 19.9491488 19.5528051 19.3201431 0.440588504 0.335383207 0.330016494 0.542038977 0.237518594 0
4710453231634 1.34268885 4.28256751 24.2110847 21.9117821 20.4252536 19.6926209 19.3340901 19.1277588 0.4593409 1.24013138 1.16544724 0.437992692 0.220169902 0
4710453248018 1.58137434 4.47343055 22.0785066 21.131171 19.8723652 19.3055814 18.9822157 18.8013564 0.456665605 0.316875398 0.212957695 1.42018163 0.523736775 0
4710453299218 1.57876912 4.434972 21.497347 20.8702947 19.8722004 19.4457183 19.1838461 19.0365311 0.469792902 0.524488926 0.374727011 2.60875607 0.782355428 0
4710453473298 1.54481493 4.25901283 20.4029823 20.085365 19.5781218 19.3651762 19.1921038 19.1046794 0.470008314 0.157746896 0.144140795 1.93749416 0.670638502 0
4710454046738 1.28143028 4.40020732 23.4272323 22.2191881 20.9754824 19.9598534 19.5384154 19.2413295 0.684466302 1.78282404 1.77695954 2.2696085 0.735173702 0
4710454118418 1.56020974 4.58651351 23.2586448 21.2706702 19.7444963 19.0963863 18.7386004 18.5298063 0.404539287 0.669704616 0.537054598 1.84892249 0.594897628 2
4710454548498 1.21543908 4.54340596 20.4323985 20.1331018 20.0177216 19.8701436 19.8679664 19.780858 0.72275871 0.525788605 0.524918973 0.955483496 0.37612319 0
4710454620178 1.39236054 4.23271456 20.4323985 20.1331018 20.0177216 19.8701436 19.8679664 19.780858 0.72275871 0.525788605 0.524918973 0.955483496 0.37612319 0
4710454792210 1.45603796 4.55737522 20.0508031 19.7020993 19.4287896 19.0303254 18.9904034 18.9161669 0.720978379 0.585852385 0.477457911 1.02265012 0.468195111 0
4710455384082 1.56391527 4.26884587 20.0508031 19.7020993 19.4287896 19.0303254 18.9904034 18.9161669 0.720978379 0.585852385 0.477457911 1.02265012 0.468195111 0
4710455732242 1.34344244 4.47478618 21.1861715 21.0136695 20.5505438 19.9674263 19.794303 19.6301382 0.673976898 0.293330103 0.293309301 1.04684687 0.708485126 0
4710455838738 1.51124843 4.59199572 23.5161547 21.8153824 20.3714268 19.3589496 18.9489795 18.6441324 0.655257583 2.3075397 2.26994133 4.86138105 4.74263 0
4710456008722 1.51881885 4.38525836 21.9712774 21.4046837 20.2196106 19.2378855 18.4820875 18.2255965 1.00761652 0.0 0.0 0.0898187011 0.0483010001 0
4710456539154 1.3760475 4.41663549 22.7425295 21.7733719 20.2900281 19.262786 18.5609895 18.2739058 0.952044606 0.1100448 0.092048198 0.119161896 0.0593696982 0
4710457313298 1.40918286 4.46669786 21.441306 21.1924863 20.5493732 19.9905158 19.8020096 19.6386703 0.619506896 0.419818193 0.371368587 1.84651113 1.23548412 0
4710457507858 1.57572308 4.21036881 24.1530075 22.2642815 20.7976943 19.8341303 19.4310312 19.1383477 0.626385272 1.09201038 0.862875521 2.66820168 1.09967685 0
4710457638930 1.59138881 4.57433296 19.9180881 19.8267194 19.5841265 19.2645017 19.1698564 19.0474269 0.643655002 0.455348402 0.404472589 0.890112817 0.590890527 0
4710457751570 1.29799097 4.31861366 24.0148956 22.2573994 20.8152288 19.8332748 19.4253229 19.1269954 0.633517027 1.08991754 0.69694078 2.35270953 1.65489519 0
4710457761810 1.44979328 4.5329157 21.4329047 21.0468808 20.4493208 19.8830117 19.7165016 19.5688584 0.649741471 0.358406514 0.343902588 2.34522891 0.989202678 0
4710458009618 1.24603715 4.33743906 20.7855187 20.2891042 19.9152629 19.5713011 19.5026434 19.4039648 0.656624377 0.457355797 0.457185388 1.22292733 0.448898792 0
4710458159122 1.50214029 4.34104745 21.710251 21.3237763 20.6020631 19.9527219 19.7283392 19.5399088 0.639426887 0.889415205 0.877761781 2.12149358 1.25841391 0
4710458486802 1.59053829 4.55073834 22.1598367 21.0674198 19.7666183 19.1710462 18.8237257 18.6280097 0.460788697 0.582824588 0.578022599 1.43015945 0.288289696 0
4710458630162 1.2833894 4.20362843 21.8841975 20.8091053 19.9543333 19.536002 19.2966835 19.0815492 0.221044406 0.696277916 0.64900589 0.426278412 0.0935546979 0
4710459246610 1.5250906 4.27053588 21.9234544 20.9071953 20.055683 19.6449021 19.3900487 19.1702907 0.205235302 0.409448087 0.33249411 0.847655118 0.294236302 0
4710459611154 1.30252645 4.38524203 21.3102179 20.5082756 19.8193718 19.5086123 19.3262457 19.1668094 0.221524194 0.424950004 0.301265091 1.344365 0.606395483 0
4710459656210 1.48719871 4.33424947 20.9367229 20.1994637 19.5984561 19.3405221 19.1852821 19.0576601 0.211323798 0.427947491 0.408308506 2.05170631 1.28408253 0
4710459955218 1.37538606 4.3705 21.1105165 20.1304878 19.6177508 19.3939069 19.2480768 19.1466648 0.152987197 0.252739787 0.213649794 3.17754245 1.77734745 0
4710460065810 1.31542113 4.25242289 19.5874416 19.3052795 19.1486695 19.043242 18.9810772 18.9335288 0.162398905 0.0 0.0 0.530450404 0.198639497 0
4710460186642 1.23656898 4.41953517 22.438721 20.880419 19.9337699 19.5130734 19.2665989 19.1100418 0.152728006 1.0706265 1.063061 0.477092713 0.200567007 0
4710460446738 1.27200543 4.3569968 21.5280091 20.0450118 19.3283459 19.0126291 18.8228546 18.6828162 0.152397394 0.0 0.0 0.829044998 0.342283785 0
4710460518418 1.21699285 4.27448153 22.8652615 21.2344607 20.1108015 19.6124829 19.3583493 19.1633514 0.222712994 0.567951798 0.529666781 2.45224547 1.00615823 0
4710460637202 1.40801409 4.59328462 22.2703424 20.6952863 19.7187326 19.285718 19.0206144 18.8466707 0.148314506 0.588303626 0.587138116 0.657275021 0.306006998 0
4710460647442 1.40567413 4.39592952 21.2689588 20.2150791 19.6413949 19.3861509 19.2228591 19.1164799 0.148487598 0.123633102 0.122396097 2.13843679 1.06518066 0
4710460680210 1.54276073 4.54685202 22.0322959 20.9084688 20.2578442 19.9567133 19.7675151 19.6338163 0.155503094 0.129342601 0.128293902 2.45089841 0.936831713 0
4710460891154 1.26006396 4.4004996 22.3994423 20.7971844 19.8089016 19.3583449 19.0921135 18.9205003 0.152679399 0.447299987 0.441519886 1.32475817 0.389140904 0
4710460942354 1.43765464 4.46469608 21.5939466 20.4834771 19.8657676 19.5675968 19.3711953 19.2121341 0.153779402 0.362288892 0.320676893 1.8792485 0.450199693 0
4710461638674 1.38450984 4.58901991 21.4086475 20.6621429 20.1928408 19.9844026 19.8462647 19.7491517 0.164347604 0.0 0.0 1.16320312 0.884800911 0
4710461659154 1.23289352 4.29299379 20.3085512 20.3584395 20.130372 19.574705 19.0858904 18.975312 0.98478961 0.0 0.0 0.339738786 0.262311399 0
4710461681682 1.30182834 4.42502454 21.7983851 20.662807 19.839043 19.4208709 19.1252719 18.8913339 0.157207593 0.703994095 0.58348459 1.1143446 0.2915757 0
4710461992978 1.58923073 4.56253482 21.180305 20.2950194 19.7028477 19.4150143 19.2259382 19.083137 0.163324207 0.228905201 0.147323996 0.945294917 0.455756187 0
4710462103570 1.2062762 4.52726941 21.7623927 20.8487584 20.2600102 19.9709489 19.7750303 19.6334967 0.152510896 0.150899097 0.1433478 0.734156728 0.315479487 0
4710462341138 1.54584983 4.24623999 21.4129333 20.5427434 19.9754769 19.7008376 19.5210651 19.3855068 0.161802903 0.270578593 0.246291593 0.649927676 0.315317005 0
4710462412818 1.45742564 4.59239739 21.7717769 20.7961302 20.1832924 19.8831149 19.6883482 19.5417092 0.163001895 0.0 0.0 1.10074925 0.339029908 0
4710462449682 1.31070709 4.41389363 23.1220309 21.4623752 20.3992603 19.9128211 19.6213607 19.4119468 0.156890303 0.333242387 0.322751909 0.740082681 0.243511498 0
4710462568466 1.31611018 4.48610606 23.8048441 22.2801335 20.6200722 19.6666066 18.8453602 18.4482595 1.01840389 0.156326398 0.124578901 0.281933397 0.186958298 0
4710462607378 1.33191853 4.41699711 23.5465252 22.0353792 20.436594 19.5054259 18.6964719 18.3127738 1.01860785 0.0 0.0 0.0853070989 0.0680492967 0
4710463031314 1.55747698 4.50416715 20.5965761 19.8781402 19.4019893 19.1668613 18.9976968 18.853939 0.181633905 0.122262701 0.121388197 1.24395382 0.421614885 0
4710463436818 1.4308931 4.55270866 21.4370463 20.3760971 19.7191555 19.4208279 19.2377833 19.0930317 0.181486398 0.270082414 0.269556195 1.90988374 0.623972595 0
4710463557650 1.30824473 4.57397629 22.055667 20.9757269 20.1872286 19.8029778 19.5678255 19.3871777 0.181664407 0.42304191 0.411956698 0.868230283 0.233121306 0
4710463569938 1.52374913 4.53274928 22.3541128 20.8247679 19.7576083 19.2809635 19.0099245 18.8103418 0.182099596 0.675239086 0.668111205 0.301211894 0.0786475018 2
4710463713298 1.21962615 4.58256126 21.1584921 20.1753598 19.4590972 19.110543 18.9037638 18.7285797 0.202891797 0.215527296 0.153173998 1.81657362 0.447289795 0
4710464086034 1.57246948 4.50923627 22.5620165 21.0071882 20.0841197 19.6734697 19.4413923 19.274069 0.182394505 0.391647011 0.269218594 0.605576098 0.187456295 0
4710464407570 1.38590908 4.56316165 21.8852284 20.7510663 20.0350822 19.694763 19.4860759 19.3158027 0.181302994 0.126460403 0.0949357972 1.03407478 0.259937286 0
4710464878610 1.36205056 4.52617451 20.3702453 19.6826343 19.2135996 19.0221269 18.895915 18.8070265 0.181914404 0.350290209 0.348744899 2.02793503 2.00482392 0
4710464954386 1.47248778 4.54805064 22.94584 21.3220666 20.2578926 19.7988748 19.5377973 19.3537303 0.1820115 0.472015589 0.319427192 0.479733706 0.199738696 0
4710465085458 1.36021954 4.2092916 21.4072486 20.6638586 20.0693398 19.8122498 19.6542699 19.5258484 0.206149802 0.1071136 0.0731528997 1.28338456 0.829627275 0
4710465347602 1.27168819 4.59045665 20.9644746 20.223248 19.7143376 19.4939846 19.3515083 19.2443799 0.183343902 0.101053998 0.0673775002 1.72483754 1.09710085 0
4710465523730 1.20480222 4.26310494 21.7224639 20.8423111 20.1670511 19.8455862 19.6458233 19.4831229 0.195888102 0.210766703 0.165835902 1.32267487 0.499899894 0
4710465681426 1.56036403 4.54648162 22.7965022 21.2347617 20.2048937 19.7633286 19.5089995 19.3278737 0.182009697 0.445439786 0.393714011 0.640107989 0.359843612 0
4710465839122 1.50948617 4.49588318 22.2524474 20.971238 20.0413481 19.5953531 19.3201873 19.1059437 0.182243407 0.329582304 0.263406992 0.844035804 0.250648499 0
4710465882130 1.56865547 4.21930454 22.8571355 21.3180978 20.390383 19.9808404 19.7507144 19.5896547 0.182022303 0.910321772 0.590895772 1.18617797 0.466671914 0
4710465941522 1.37422336 4.59358175 22.646416 21.1572202 20.2901361 19.9172014 19.707257 19.5616199 0.182362095 0.598523796 0.511648715 0.883192599 0.381175786 0
4710466205714 1.58044763 4.26318253 21.2596635 20.4156887 20.0411211 19.8810871 19.760496 19.7019031 0.124652699 0.917951226 0.917948604 2.16185379 2.06514931 0
4710466365458 1.20158386 4.2187168 21.3639582 20.3913551 19.8550154 19.5941409 19.4089769 19.278583 0.136146903 0.358136714 0.261667103 1.64399803 0.503862202 0
4710466439186 1.46011945 4.24556086 22.0615728 20.9347684 20.3039855 19.9944636 19.7685354 19.5960441 0.136192307 0.379008889 0.378888011 0.28088069 0.0595826991 0
4710466449426 1.52881407 4.26028832 21.1603473 20.1334245 19.5673435 19.2880182 19.0852443 18.9275675 0.136245906 0.320873886 0.3201873 0.905445397 0.210926294 0
4710466779154 1.48048404 4.26216997 22.6526158 21.0500789 20.0669848 19.6277535 19.3492395 19.1735862 0.136213005 1.17491198 1.09972179 0.771636784 0.267850608 0
4710467061778 1.58676149 4.57535776 21.9555739 20.4045429 19.4943271 19.09202 18.8256306 18.6743325 0.1200798 0.773047924 0.75395751 1.84530318 0.952250123 0
4710467078162 1.58982475 4.29906968 19.8745383 19.9603546 19.9379527 19.7455118 19.3639214 18.881037 1.30414498 0.0 0.0 0.367387295 0.2699835 0
4710468597778 1.52480831 4.36459953 23.711541 21.7876614 20.297878 19.6645886 19.3137489 19.1142789 0.405090302 0.813647985 0.664915919 2.65860891 2.12192631 0
4710468739090 1.26403827 4.43243907 21.9582682 21.0187239 19.8336201 19.3244669 19.0111358 18.8215425 0.4151963 0.909650326 0.740497112 1.2375493 0.265897095 0
4710468847634 1.53729672 4.45788416 23.0893013 21.6956174 20.3220152 19.7463802 19.4264552 19.2390385 0.405120403 0.245679706 0.1689042 1.91229522 1.06677878 0
4710468909074 1.56664503 4.54153776 21.6753246 20.8950906 19.7544039 19.2655856 18.9614923 18.7861771 0.43656531 0.396160305 0.302086294 0.925937593 0.314747095 0
4710469062674 1.49758344 4.5579201 21.9705848 21.2479293 20.2279721 19.8092346 19.5478892 19.3756669 0.385608196 0.301466107 0.299930513 0.793697894 0.206245601 0
4710469177362 1.52004488 4.36974377 23.8154491 21.7828794 20.3342662 19.770653 19.4689217 19.2975405 0.40515241 0.546894908 0.546515703 0.0742805973 0.0150622996 0
4710469652498 1.21654279 4.38876465 19.2496824 19.1717621 19.0058634 19.0176493 19.0046115 19.0017948 0.402226806 0.0736507028 0.0611798987 1.39106286 0.474126607 0
4710470137874 1.26616389 4.30993302 23.4693639 21.773179 20.3373778 19.7480564 19.4181666 19.2282411 0.405392885 1.47804916 1.47779632 0.2336317 0.0515170991 0
4710470164498 1.47713477 4.27290205 20.5490341 20.1800582 19.5349697 19.2803368 19.0859367 18.9824447 0.435929894 0.666712224 0.479589105 1.8119539 0.569112778 0
4710470318098 1.38037964 4.55423529 23.4291505 21.8656457 20.4942974 19.957951 19.6668479 19.4906811 0.386660099 0.484708697 0.390346587 2.81483173 2.07211542 0
4710470502418 1.31998966 4.41426863 22.2952488 21.3962019 20.1791049 19.6852201 19.3941393 19.228067 0.421220511 0.271851093 0.258340806 1.37271452 0.651294708 0
4710470555666 1.28347551 4.23028442 24.2272393 22.0753636 20.5443186 19.8699124 19.50401 19.2931692 0.41601631 0.31001839 0.249463007 0.527177989 0.248303905 0
4710470678546 1.4141152 4.53643818 21.7021897 21.1782526 20.2687394 19.9615448 19.7614329 19.6442499 0.414167196 0.435103208 0.433757395 0.744510889 0.244973794 0
4710471733266 1.42546393 4.36365175 22.8209873 21.6049867 20.3199692 19.7204329 19.3758201 19.165121 0.417871207 0.818463683 0.815669298 0.501023173 0.117212102 0
4710472187922 1.27126746 4.54675593 21.7686923 21.057942 19.9008918 19.4054878 19.1276266 18.9613803 0.417804599 0.822460771 0.821838379 0.643670082 0.559606016 0
4710472318994 1.28949712 4.31198427 23.470284 21.3969133 19.8686377 19.2022789 18.8376065 18.628777 0.413893402 1.42953312 1.38422883 1.28725111 0.565509677 0
4710472484882 1.5522093 4.5781276 23.3966203 21.4620365 20.0224619 19.4269556 19.1071073 18.9034951 0.357597798 1.34019792 1.11054814 1.58258796 1.23897922 2
4710472714258 1.22605402 4.53515479 23.6720974 21.6585041 20.2030658 19.6061237 19.2834229 19.0831516 0.369545102 0.763713777 0.74874711 1.47496605 0.851331413 0
4710472736786 1.54733797 4.39218744 23.2093412 21.2314274 19.8142223 19.2338282 18.9271607 18.7248257 0.352018714 0.79980278 0.746602774 2.8659215 2.01838279 0
4710472808466 1.56211181 4.2967277 23.024917 21.6338244 20.3276498 19.8141546 19.5311465 19.3538305 0.36889261 0.382580489 0.233531103 2.09110737 1.28031242 0
4710473015314 1.30819711 4.49970684 21.2846953 20.8521172 20.0759609 19.848215 19.7041536 19.6031098 0.369246304 0.174095094 0.140287697 1.22666001 0.709869504 0
4710473043986 1.59249184 4.23035789 23.9296963 21.9387711 20.5251951 19.9473359 19.6431305 19.4435897 0.351592004 0.293418407 0.268020898 1.47555661 0.782271326 0
4710473066514 1.27941998 4.2537692 24.0033106 21.9331214 20.4516503 19.846934 19.520798 19.318899 0.366375089 0.569775105 0.569583595 1.08118832 0.455592006 0
4710473138194 1.24826477 4.27068896 22.5258005 21.5883292 20.4763772 19.9624909 19.6626496 19.4380174 0.354765296 0.657455623 0.625161886 0.370486587 0.0883570015 0
