# id raJ2000 decJ2000 glat glon sedFilename uDerived gDerived rDerived iDerived zDerived yDerived properMotionRa properMotionDec parallax radialVelocity isVar
2251157866505 1.4711919 4.3687092 -56.636197 101.954526 starSED/kurucz/km15_5750.fits_g25_5850.gz 23.8356377 22.8831827 22.5124451 22.3825854 22.3450832 22.3333123 -1.33 0.3 0.0363747 -54.3 0
2390953314313 1.5763463 4.2409367 -56.7907276 102.061413 starSED/mlt/m5.1Full.dat.gz 31.5756891 29.2999674 27.8651804 26.1749756 25.3426227 24.877991 -0.12 8.41 0.1254874 258.7 4
2027688697865 1.579605 4.2609284 -56.7728053 102.078636 starSED/mlt/m2.9Full.dat.gz 26.7430653 24.5670977 23.204976 21.9945321 21.4369641 21.2347158 -1.69 3.68 0.3735941 34.6 4
1677014591497 1.5534735 4.2587781 -56.7665563 102.032304 starSED/mlt/m6.1Full.dat.gz 28.7170191 26.3798088 24.8896504 22.9277178 22.0011748 21.3693108 -10.38 2.23 0.7148254 -25.2 4
1677014597641 1.5514581 4.2654021 -56.759637 102.032675 starSED/mlt/m4.8Full.dat.gz 27.6564709 25.3884165 23.9753812 22.3641329 21.5806616 21.1838057 -16.42 -9.29 0.5986872 -121.8 4
1677015224329 1.5635503 4.2638831 -56.7649144 102.05265 starSED/mlt/m1.5Full.dat.gz 24.4734972 22.2087943 20.8399639 19.9272457 19.5015131 19.2945962 -7.07 3.83 0.6628267 -0.5 4
872595752969 1.5827228 4.2504741 -56.7837057 102.077955 starSED/mlt/m3.4Full.dat.gz 23.5792916 21.3823707 20.0269252 18.7299128 18.1307701 17.8748635 -17.03 -7.79 1.5834341 -53.8 4
2251171733513 1.58343 4.2502912 -56.7841032 102.079069 starSED/mlt/m1.9Full.dat.gz 30.4467993 28.2126283 26.8397243 25.8375292 25.3754336 25.1707398 -2.19 1.57 0.0533335 -59.2 4
2251170615305 1.5758822 4.2540293 -56.7781671 102.06821 starSED/kurucz/km10_5500.fits_g30_5660.gz 24.1019222 23.060521 22.61995 22.4673555 22.4201256 22.3991412 -2.39 1.56 0.0457509 -2.8 0
2390955102217 1.5885379 4.3043447 -56.7344615 102.11918 starSED/mlt/m3.1Full.dat.gz 31.0560905 28.8753468 27.5156712 26.2696021 25.6951303 25.4753548 -3.75 0.06 0.0718456 -46.4 4
2251175749641 1.5890966 4.2937581 -56.7446782 102.114021 starSED/mlt/m1.8Full.dat.gz 29.1010433 26.8574668 25.4840271 24.5040031 24.0510527 23.8445997 -3.15 3.27 0.1079941 4.3 4
2390954866697 1.587323 4.2950249 -56.7429158 102.111695 starSED/kurucz/km30_5250.fits_g10_5270.gz 17.7294433 16.5850652 16.0682097 15.8548497 15.7631868 15.7210914 -6.41 4.92 0.1210041 -58.5 0
2390954854409 1.5864404 4.2970337 -56.7407316 102.111335 starSED/mlt/m5.0Full.dat.gz 30.5035099 28.2300415 26.801519 25.1370477 24.3205914 23.8809743 -2.84 9.34 0.1942674 114.4 4
2251169697801 1.5542027 4.3038865 -56.7240235 102.059734 starSED/kurucz/km45_4000.fits_g10_4080.gz 28.1689459 25.8585597 24.6137368 24.0492371 23.7729663 23.6185864 -1.44 1.81 0.0704044 50.1 0
2251174496265 1.588608 4.2768721 -56.7605373 102.103407 starSED/mlt/m4.4Full.dat.gz 30.6883917 28.4291372 27.0453569 25.5378677 24.8178463 24.4719394 -3.65 0.86 0.1363327 -104 4
1205289191433 1.5781642 4.2790256 -56.7551889 102.086638 starSED/mlt/m4.7Full.dat.gz 27.4066883 25.140367 23.7346646 22.1496008 21.3822066 21.0021112 -9.51 -0.71 0.5667611 -46.6 4
2372169811977 1.5746872 4.2869818 -56.7465434 102.08525 starSED/kurucz/km20_4250.fits_g00_4470.gz 24.3566484 22.1362474 21.0969592 20.6725242 20.4786251 20.3642622 -3.25 0.15 0.248199 -21.5 0
2251172247561 1.57366 4.2873431 -56.7458755 102.083688 starSED/mlt/m2.9Full.dat.gz 29.5817331 27.405381 26.0429366 24.8322771 24.2745449 24.0721928 -7.29 1.56 0.1324342 -162.6 4
2251174027273 1.5836378 4.2840605 -56.7521475 102.098995 starSED/mlt/m1.8Full.dat.gz 31.2673644 29.0241797 27.6510646 26.6712546 26.2184721 26.0121232 -0.29 2.33 0.0370339 193.9 4
2027688794121 1.5787277 4.2785634 -56.7558057 102.087342 starSED/mlt/m5.9Full.dat.gz 29.345005 27.0250752 25.5448496 23.6398559 22.7181045 22.094928 -8.49 4.02 0.472498 7.7 4
1677016262665 1.571215 4.2951854 -56.7376649 102.084015 starSED/kurucz/km10_5750.fits_g15_5830.gz 15.0764633 13.9642909 13.5847414 13.4630521 13.4269949 13.4106692 -11.72 6.86 1.6062014 -2.1 0
2269769637897 1.5801796 4.290374 -56.7450659 102.096686 starSED/kurucz/km50_3750.fits_g25_3870.gz 27.0710265 24.8139272 23.5606715 22.9747493 22.6810527 22.5152919 1.15 2.27 0.1393157 67 0
2269769371657 1.5687161 4.3047508 -56.7278033 102.085246 starSED/kurucz/km10_5000.fits_g20_5220.gz 25.7079868 24.3943418 23.8183466 23.606339 23.5228731 23.4737097 -0.51 0.51 0.0357437 22.8 0
2269767297033 1.5116527 4.3007781 -56.7134545 101.984636 starSED/mlt/m1.5Full.dat.gz 30.7291783 28.4640828 27.0949274 26.1819956 25.756094 25.5490729 -2.45 1.43 0.0442996 -73.8 4
2251161636873 1.5117902 4.305507 -56.7090166 101.987622 starSED/kurucz/km30_4250.fits_g05_4250.gz 28.0622283 25.7986446 24.6477849 24.1486839 23.9096641 23.7750389 -1.83 1.35 0.0636502 39.8 0
2390950828041 1.5075895 4.308838 -56.7045231 101.982326 starSED/mlt/m1.8Full.dat.gz 30.6343643 28.3911796 27.0180645 26.0382545 25.585472 25.3791231 -1.35 1.44 0.0543 53.4 4
2390951329801 1.5214074 4.2964532 -56.7206563 101.998921 starSED/mlt/m1.7Full.dat.gz 29.8652133 27.613878 26.2413936 25.2840785 24.8405155 24.6332949 -3.42 1.26 0.0720775 -194.1 4
2251163033609 1.5175986 4.3097537 -56.706839 102.00009 starSED/mlt/m3.3Full.dat.gz 31.2577734 29.0671939 27.7105034 26.4304923 25.8397719 25.5965542 -0.72 1.8 0.0608135 219 4
2251163273225 1.519815 4.3065438 -56.7105861 102.002042 starSED/mlt/m4.7Full.dat.gz 28.7096887 26.4433674 25.037665 23.4526012 22.685207 22.3051116 -9 -15.02 0.3973745 -217.7 4
1677013428233 1.5186626 4.3038677 -56.7127561 101.998503 starSED/kurucz/km15_4500.fits_g00_4500.gz 21.698082 19.3872711 18.3728802 17.9742111 17.7947514 17.6795544 -7.51 -7.71 0.5975854 -81.2 0
2251164643337 1.5362541 4.2790661 -56.7418556 102.0144 starSED/mlt/m2.1Full.dat.gz 31.1715345 28.9548966 27.5828106 26.5355382 26.0537908 25.8541802 -2.28 0.7 0.038212 -33.8 4
2251165626377 1.5361244 4.2942512 -56.7274205 102.022995 starSED/kurucz/km50_4250.fits_g00_4270.gz 28.379139 26.1227937 24.9305068 24.4027364 24.1512519 24.0147721 -4.62 -0.8 0.0634454 -321.2 0
2390952933385 1.5507756 4.2954109 -56.730972 102.048915 starSED/kurucz/km10_4750.fits_g10_4910.gz 25.1662679 23.4666752 22.7476792 22.4803477 22.3664198 22.2904408 -1.79 0.83 0.0731139 -53.9 0
1677015132169 1.5511713 4.2951871 -56.7313097 102.049467 starSED/mlt/m5.1Full.dat.gz 27.1772985 24.9012376 23.466134 21.7757134 20.9431995 20.478466 -8.51 6.67 0.8920722 10.9 4
2269768779785 1.554516 4.2959663 -56.7316319 102.055683 starSED/mlt/m2.4Full.dat.gz 30.3521195 28.1579164 26.7880398 25.6750154 25.1630846 24.9710246 -3.74 1.89 0.0693107 -139 4
2251167469577 1.5545551 4.2681791 -56.7579876 102.039629 starSED/mlt/m2.3Full.dat.gz 30.3085197 28.1080675 26.7377128 25.6464337 25.1446987 24.9508184 -2.76 0.85 0.0673907 -155.5 4
2251167189001 1.5467544 4.2868899 -56.7377739 102.037041 starSED/kurucz/km50_4000.fits_g05_4160.gz 30.5079314 28.2162526 26.9851698 26.4304134 26.1615403 26.0137192 -0.51 -0.2 0.0243557 29.3 0
2251166924809 1.5467489 4.2830373 -56.7414244 102.034795 starSED/kurucz/km15_4500.fits_g00_4560.gz 24.4744151 22.2533322 21.2775287 20.8950893 20.7246143 20.6161198 -7.34 -0.97 0.162181 -160.8 0
1677014640649 1.5488724 4.27552 -56.7492247 102.034092 starSED/kurucz/km50_5500.fits_g10_5660.gz 15.2753653 14.2691003 13.8818608 13.7315294 13.6706357 13.6497429 -13.1 -2.42 0.6504292 -57.1 0
2251173373961 1.5861049 4.2674075 -56.7687202 102.093607 starSED/kurucz/km10_5250.fits_g30_5490.gz 22.2351749 21.1279627 20.6393457 20.4648937 20.4041611 20.3735913 -6.54 3.06 0.134648 -97.6 0
2027688564745 1.5685356 4.2684554 -56.7621603 102.063902 starSED/mlt/m4.1Full.dat.gz 24.6077497 22.3600301 20.9935271 19.5583934 18.8818919 18.5546421 -6.42 26.34 1.7179084 46.8 4
2251171852297 1.5778262 4.2686725 -56.7648988 102.080056 starSED/mlt/m2.3Full.dat.gz 29.0091944 26.8083528 25.4376744 24.3461804 23.8442795 23.6502951 -3.72 5.83 0.1492107 143.1 4
872595539977 1.5630532 4.2804348 -56.7490643 102.061394 starSED/mlt/L1_9Full.dat.gz 30.3075848 27.1385005 25.0967307 22.8461451 21.4525997 20.906274 -20.43 20.9 2.5882129 9.7 0
2251160657929 1.5034709 4.315799 -56.6966155 101.979283 starSED/kurucz/km15_4500.fits_g00_4560.gz 27.0104152 24.7893322 23.8135287 23.4310893 23.2606144 23.1521199 -0.88 0.85 0.0479292 116.1 0
2251160920073 1.5047716 4.3156139 -56.6972048 101.981414 starSED/mlt/m1.9Full.dat.gz 30.3034777 28.0689152 26.6956867 25.6932774 25.2310144 25.0262165 -3.11 0.51 0.0626614 -136.9 4
2251162425353 1.5130531 4.3139325 -56.701433 101.994692 starSED/mlt/m0.8Full.dat.gz 30.661514 28.4014386 27.0791056 26.3147291 25.9471174 25.7566168 -2.55 -0.18 0.0381944 -214.3 4
1205288744969 1.5035173 4.3199195 -56.6927252 101.981757 starSED/mlt/m4.7Full.dat.gz 24.1346883 21.868367 20.4626646 18.8776008 18.1102066 17.7301112 -34.59 8.9 2.4434306 -20.3 4
2251165585417 1.5239342 4.3300076 -56.6896546 102.022753 starSED/kurucz/km35_6250.fits_g35_6330.gz 23.6675406 22.912792 22.6433166 22.5584173 22.5474222 22.555997 -0.84 -0.11 0.0236483 -113.2 0
2269768204297 1.5304555 4.3234499 -56.6979418 102.030175 starSED/mlt/m1.5Full.dat.gz 30.7558589 28.4903708 27.1208903 26.2077451 25.7816745 25.5745493 -1.5 0.77 0.0395549 0.9 4
2390952294409 1.5296084 4.3214224 -56.6995948 102.027541 starSED/mlt/m2.0Full.dat.gz 30.477641 28.2514984 26.8782188 25.8529936 25.3808377 25.1781768 -3.43 1.37 0.0564417 -92.7 4
2251162808329 1.5017047 4.3535532 -56.6602723 101.99817 starSED/mlt/m3.6Full.dat.gz 29.5100245 27.2971061 25.9415361 24.6084762 23.9903929 23.7089409 -4.58 8.61 0.1658059 127.5 4
2390951608329 1.5117952 4.3398756 -56.676444 102.007589 starSED/mlt/m0.8Full.dat.gz 27.4262013 25.1657309 23.8430706 23.0784815 22.7106983 22.5200936 -5.18 7.04 0.1221237 42.5 4
2251162748937 1.5113105 4.3237705 -56.6915545 101.997406 starSED/mlt/m4.0Full.dat.gz 30.7630463 28.5208666 27.1584555 25.7457018 25.0824373 24.7614377 -0.21 2.81 0.1015313 154.8 4
2251162603529 1.5089114 4.3288951 -56.6859345 101.996254 starSED/kurucz/km15_4500.fits_g00_4540.gz 29.9505641 27.6992871 26.7102884 26.3222785 26.1486126 26.0377872 -0.92 1.1 0.0153886 -68.6 0
2372168839177 1.5152787 4.3216831 -56.6947947 102.003024 starSED/kurucz/km20_4500.fits_g00_4600.gz 28.3422576 26.3124312 25.367473 24.9835823 24.8112813 24.7114346 -1.51 0.01 0.0323445 -72.9 0
2251176146953 1.5844648 4.3136087 -56.7243876 102.117514 starSED/mlt/m0.8Full.dat.gz 28.5998882 26.3390229 25.0160352 24.2512335 23.8832789 23.6925701 -4.07 7.52 0.0915377 109.9 4
1677017186313 1.5794426 4.3215134 -56.7153027 102.113428 starSED/mlt/m0.4Full.dat.gz 18.5381354 16.3209958 15.0519167 14.3705523 14.0396957 13.8663676 22.35 58.47 5.6260035 44.1 4
2251174336521 1.5756018 4.3129984 -56.7221624 102.101885 starSED/mlt/m2.6Full.dat.gz 30.5949296 28.4113315 27.0437561 25.8895803 25.3583377 25.1668527 -1.74 -0.07 0.0628637 -14.5 4
2251174402057 1.5733503 4.3206915 -56.7141546 102.102455 starSED/mlt/m3.2Full.dat.gz 30.4381927 28.2525935 26.8940291 25.6306448 25.0478759 24.8167318 -5.11 5.42 0.0895777 23.7 4
2251171514377 1.5476868 4.3530313 -56.6753623 102.076967 starSED/mlt/m5.1Full.dat.gz 30.5531264 28.2760481 26.8399948 25.1489268 24.3159301 23.8508911 -6.97 2.87 0.2008168 -29.8 4
2251171158025 1.5515339 4.3364705 -56.6922836 102.074008 starSED/mlt/m2.0Full.dat.gz 30.5263188 28.2997852 26.9261812 25.9007416 25.4284186 25.2256536 -0.83 0.96 0.0612068 47.6 4
1677015627785 1.5542479 4.3120742 -56.716275 102.064556 starSED/mlt/m2.2Full.dat.gz 23.9502075 21.741169 20.3692041 19.2993002 18.8072121 18.6104047 -1.5 17.11 1.1045872 59 4
872595527689 1.5522468 4.3113787 -56.7162999 102.060706 starSED/mlt/m0.3Full.dat.gz 21.6209142 19.4114562 18.1527765 17.488685 17.1652463 16.9955871 -33.94 16.57 1.2664849 -15.5 4
2251172053001 1.5633385 4.314776 -56.7165939 102.081783 starSED/mlt/m2.4Full.dat.gz 30.800793 28.6062014 27.2360012 26.1227617 25.6106654 25.4185014 -1.44 -0.28 0.0642688 61.9 4
872595595273 1.550451 4.3283532 -56.6996368 102.067444 starSED/mlt/m6.2Full.dat.gz 29.2893816 26.942141 25.4458311 23.4540526 22.5255934 21.8929398 -9.87 4.82 0.7177943 0.5 4
2251169849353 1.5484747 4.32339 -56.703716 102.061167 starSED/mlt/m2.3Full.dat.gz 31.0355441 28.8339239 27.462598 26.3706742 25.8684415 25.6742491 -0.63 0.95 0.0455617 155.2 4
1677015709705 1.550543 4.3268291 -56.7011111 102.06672 starSED/kurucz/km15_4500.fits_g00_4520.gz 22.1268015 19.8452146 18.843044 18.4493729 18.2725721 18.159409 -2.63 -0.03 0.5274727 1 0
2390953555977 1.5503483 4.3329307 -56.6952642 102.069918 starSED/mlt/m3.0Full.dat.gz 28.2119951 26.0337741 24.6722381 23.4433146 22.8768549 22.6666664 -8.69 0.98 0.2402149 -68.1 4
2251171307529 1.5560872 4.3249868 -56.7046149 102.075202 starSED/mlt/m1.4Full.dat.gz 30.1878605 27.9169206 26.5500698 25.6585154 25.2407565 25.034529 -1.03 1.02 0.0593472 144.4 4
1677015973897 1.5550179 4.3280657 -56.7013568 102.075143 starSED/mlt/m4.3Full.dat.gz 28.9641875 26.707351 25.3293894 23.8463366 23.1410448 22.8020407 -5.32 7.72 0.2273003 69 4
2251172587529 1.5662366 4.3145841 -56.7176939 102.086665 starSED/mlt/m2.9Full.dat.gz 27.8050679 25.6279471 24.2648575 23.0537667 22.4957061 22.2931463 -15.42 5.53 0.2340992 -100.1 4
1677016696841 1.5671355 4.3309977 -56.7024143 102.097709 starSED/mlt/m1.8Full.dat.gz 22.0017224 19.7577541 18.3839897 17.4037517 16.9506335 16.7440763 -12.99 31.53 2.1787129 40.3 4
2251172589577 1.5603377 4.3322014 -56.6991205 102.086697 starSED/kurucz/km20_4250.fits_g00_4470.gz 24.3040196 22.0828436 21.0428972 20.6180432 20.4237891 20.3092171 -7.06 5.23 0.2194826 6.8 0
2027688849417 1.5636679 4.3311848 -56.701139 102.091844 starSED/mlt/m3.4Full.dat.gz 25.0872748 22.8892176 21.5328039 20.2351436 19.6355103 19.3792922 -7.27 -3 0.8203515 -33 4
1677014261769 1.5150916 4.3561929 -56.6620246 102.022722 starSED/kurucz/km20_4250.fits_g00_4450.gz 22.9714185 20.7167132 19.6616177 19.2300597 19.0323238 18.9151725 -8.5 7.36 0.4295364 37.3 0
1677013856265 1.5022459 4.3736317 -56.6414136 102.010745 starSED/mlt/m4.6Full.dat.gz 28.613539 26.3486181 24.9498592 23.3905834 22.6389373 22.2726063 -6.48 -0.97 0.3329661 -41.2 4
2027688048649 1.5066634 4.3708042 -56.6454973 102.016699 starSED/mlt/m6.1Full.dat.gz 28.6131976 26.2748528 24.783447 22.8206558 21.8934761 21.2612065 -2.32 16.33 0.8203515 81.6 4
2251163891721 1.5030869 4.3655339 -56.6493563 102.007496 starSED/kurucz/km50_6500.fits_g35_6520.gz 21.5202918 20.77196 20.5387364 20.4745928 20.4758272 20.4900363 -1.24 0.24 0.0486183 -17.3 0
2390951778313 1.507204 4.3611187 -56.6548496 102.012014 starSED/kurucz/km50_4000.fits_g10_4060.gz 29.2218594 26.8955115 25.6342046 25.0591292 24.777059 24.6195777 -0.2 1.09 0.0423643 266.8 0
2251169710089 1.5356965 4.359079 -56.6658278 102.059835 starSED/mlt/m2.2Full.dat.gz 30.2185588 28.0087404 26.6361276 25.5657943 25.0733736 24.8763581 -2.24 2.1 0.0676083 77.7 4
2251168550921 1.5248153 4.3730616 -56.6491203 102.049213 starSED/kurucz/km30_4250.fits_g00_4450.gz 30.1643153 28.0770447 27.0320682 26.5856774 26.3775768 26.26323 -0.5 0.61 0.0191602 56.7 0
2251168358409 1.5269762 4.3636387 -56.6587391 102.047475 starSED/mlt/m3.8Full.dat.gz 30.8585538 28.6291431 27.2709969 25.899316 25.259734 24.955599 -3.98 1.03 0.0802047 -140.5 4
2251168880649 1.5304347 4.3614631 -56.6618988 102.052164 starSED/kurucz/km20_5250.fits_g10_5470.gz 22.2821525 21.1425601 20.6811874 20.5031613 20.4323347 20.4005228 -2.29 5.6 0.1077953 136.3 0
2251168153609 1.5230015 4.3723039 -56.6492631 102.045656 starSED/kurucz/km40_5500.fits_g15_5720.gz 20.2639644 19.3123351 18.9369508 18.7917991 18.7369435 18.7185374 -0.69 4.65 0.0657052 144.1 0
2251170926601 1.5451738 4.3508654 -56.6766196 102.07139 starSED/kurucz/km25_4250.fits_g00_4390.gz 23.6712469 21.4172193 20.313123 19.8473014 19.6309917 19.5077399 -21.47 -20.42 0.3869011 -366.9 0
2269768955913 1.5402548 4.3535234 -56.6725403 102.064463 starSED/kurucz/km25_6000.fits_g30_6100.gz 20.7932502 19.9698372 19.6598683 19.5537091 19.5286554 19.52798 -2.98 2.67 0.1068563 67 0
2269768898569 1.540381 4.3486827 -56.6771697 102.061878 starSED/mlt/m1.4Full.dat.gz 31.0625422 28.7912096 27.4240337 26.5322659 26.1143376 25.9080059 -0.47 0.57 0.036779 123.8 4
2390952022025 1.5188159 4.3401272 -56.6784364 102.019814 starSED/mlt/m3.0Full.dat.gz 29.7979954 27.6197745 26.2582385 25.0293149 24.4628552 24.2526667 -3.04 3.3 0.0955432 39.8 4
1677014251529 1.5202669 4.3404773 -56.6785654 102.022514 starSED/mlt/m4.1Full.dat.gz 28.6620452 26.4135895 25.046442 23.6108759 22.9340494 22.6065931 -3.61 3.81 0.2531629 37.9 4
2251165397001 1.5148365 4.3536589 -56.6643457 102.020815 starSED/kurucz/km15_4500.fits_g05_4600.gz 26.56157 24.5492926 23.6566146 23.3044256 23.1440125 23.0421253 -2.24 1.83 0.064983 0.5 0
2251165530121 1.5181713 4.3459084 -56.6727516 102.022057 starSED/mlt/m0.5Full.dat.gz 29.2684252 27.0367744 25.7514729 25.0484381 24.7070833 24.5284014 -1.17 2.26 0.0466874 86.7 4
2390953017353 1.5447906 4.3175003 -56.7081315 102.05141 starSED/mlt/m1.4Full.dat.gz 29.4201791 27.149632 25.7831064 24.8917653 24.4741758 24.2680524 -2.01 2.99 0.0710559 65.4 4
2251167729673 1.5378158 4.3221055 -56.7015527 102.042068 starSED/mlt/m1.3Full.dat.gz 31.5278716 29.2538333 27.891296 27.0214876 26.6121994 26.4076202 -0.16 0.88 0.0289868 164 4
2251167946761 1.5392243 4.3207036 -56.7033287 102.043681 starSED/mlt/m4.7Full.dat.gz 30.5353172 28.2686416 26.8626201 25.2773403 24.5097847 24.129587 -7.41 -8.09 0.1611388 -281.1 4
1677015029769 1.5403135 4.3214438 -56.7029726 102.045985 starSED/mlt/m6.1Full.dat.gz 28.0251084 25.6873306 24.1965484 22.2341866 21.3073252 20.6752584 -8.24 2.46 0.9479818 -8.2 4
2390952869897 1.5423444 4.3171329 -56.7077038 102.046984 starSED/mlt/m1.4Full.dat.gz 29.6511791 27.380632 26.0141064 25.1227653 24.7051758 24.4990524 -2.02 -0.73 0.0711541 -86.3 4
2390952855561 1.536905 4.3326636 -56.6912544 102.046619 starSED/kurucz/km25_4250.fits_g00_4430.gz 27.9722263 25.7848714 24.7158669 24.2661083 24.0579637 23.940029 -2.93 1.4 0.0547772 -188.9 0
2027688187913 1.5277737 4.3317154 -56.6892551 102.030352 starSED/kurucz/km20_4250.fits_g00_4410.gz 23.4359164 21.1141746 20.0290615 19.5842365 19.3795984 19.2573223 -3.34 7.9 0.3117454 85.8 0
2251166572553 1.5293283 4.3288608 -56.6924547 102.031372 starSED/mlt/m1.5Full.dat.gz 30.5318592 28.2663711 26.8968906 25.9837454 25.5576748 25.3505496 -3.09 0.27 0.0516654 -171.2 4
1677015103497 1.5407563 4.3242117 -56.700489 102.048352 starSED/mlt/m3.1Full.dat.gz 27.0100904 24.8293467 23.4696711 22.223602 21.6491302 21.4293547 -5.02 4.08 0.3299134 25.6 4
1677015240713 1.5405699 4.3332635 -56.6918483 102.053275 starSED/mlt/m3.8Full.dat.gz 27.1168992 24.8878614 23.530038 22.1585733 21.5191544 21.215123 -4.77 7.88 0.4301303 58.1 4
2251168899081 1.5392438 4.3356683 -56.6891478 102.052386 starSED/mlt/m1.9Full.dat.gz 29.0638347 26.8284893 25.4546118 24.4517741 23.9891761 23.7841699 -3.35 3.9 0.1084926 56.6 4
2251167629321 1.5281719 4.3492006 -56.672806 102.041171 starSED/kurucz/km15_5500.fits_g20_5720.gz 25.356399 24.3384464 23.9380757 23.7936355 23.7465794 23.7280482 0.16 0.73 0.0197697 308.6 0
2251161155593 1.4180078 4.5759945 -56.4228337 101.983461 starSED/mlt/m1.7Full.dat.gz 30.6605337 28.4095906 27.0374309 26.0803297 25.636935 25.4298185 -0.98 2.72 0.0537032 155.8 4
2390951120905 1.4226315 4.5780646 -56.4223428 101.992553 starSED/kurucz/km15_4500.fits_g00_4560.gz 25.0247248 22.8040317 21.8285584 21.4463292 21.2760322 21.1676423 -7.11 11.08 0.1343383 117.2 0
2251161632777 1.4193422 4.5792442 -56.4201786 101.987615 starSED/mlt/m1.5Full.dat.gz 30.9814975 28.7167946 27.3479642 26.435246 26.0095134 25.8025965 -1.9 0.07 0.0415336 -54 4
2251162152969 1.4176263 4.5923265 -56.4072345 101.992232 starSED/kurucz/km10_5250.fits_g20_5450.gz 23.9448932 22.7559295 22.2573013 22.0788128 22.0158224 21.981975 -0.8 1.04 0.0572269 96.5 0
2251161604105 1.4168625 4.5861283 -56.4128657 101.987352 starSED/kurucz/km20_5750.fits_g30_5990.gz 23.0317769 22.1790236 21.8427241 21.7253072 21.694836 21.6905193 -0.21 0.16 0.04432 75.8 0
2251168163849 1.454081 4.5771297 -56.4332198 102.045749 starSED/mlt/m2.4Full.dat.gz 29.8281195 27.6339164 26.2640398 25.1510154 24.6390846 24.4470246 -5.56 0.94 0.0946673 -181.1 4
872595302409 1.4503204 4.5795341 -56.4297472 102.040706 starSED/kurucz/km10_4750.fits_g00_4750.gz 19.5398235 17.417404 16.5469135 16.2265794 16.0921502 15.9965101 -21.42 1.86 1.1824969 -40.9 0
2251165892617 1.4404338 4.5822996 -56.4239869 102.025406 starSED/mlt/m0.7Full.dat.gz 30.7130437 28.4616862 27.1512531 26.4077068 26.0488463 25.8621022 -1.83 0.85 0.0306055 -69.8 4
2372169132041 1.4405616 4.5832284 -56.4231471 102.026159 starSED/mlt/m2.1Full.dat.gz 28.188211 25.9711826 24.5987724 23.5512855 23.0693714 22.8696567 -7.7 -3.52 0.1756305 -224.4 4
1677014124553 1.4312613 4.5983306 -56.4058781 102.018974 starSED/mlt/m2.5Full.dat.gz 26.3918367 24.2044722 22.8365013 21.7031441 21.1818586 20.9910045 -3.24 11.6 0.4017908 109.4 4
2251166015497 1.4361564 4.5968484 -56.4088378 102.026479 starSED/mlt/m1.2Full.dat.gz 27.2021908 24.9272678 23.570538 22.7224408 22.3216764 22.1193399 -4.78 2.89 0.1999862 -24.9 4
1677013968905 1.4301952 4.5938201 -56.4098146 102.014555 starSED/mlt/m5.3Full.dat.gz 26.120811 23.8377033 22.3902418 20.6478262 19.7848121 19.2680177 -9.56 1.54 1.5388631 -10.6 4
2251165313033 1.4345771 4.5905361 -56.4143195 102.020146 starSED/kurucz/km20_5750.fits_g30_5870.gz 19.0870916 18.217734 17.8533773 17.721052 17.6816204 17.672084 -16.52 5.73 0.3182731 -62.4 0
2251165020169 1.4323537 4.5926257 -56.4116326 102.017553 starSED/mlt/m3.8Full.dat.gz 30.9009362 28.6730175 27.3161626 25.9453463 25.3064166 25.0026959 -3.29 2.75 0.0873373 2.3 4
872594933769 1.4332671 4.5824676 -56.4215509 102.013259 starSED/mlt/m5.5Full.dat.gz 27.7384711 25.4454222 23.9861598 22.1907256 21.3013732 20.7375676 -7.01 13.27 0.8441119 49.5 4
2251163887625 1.4282009 4.5874557 -56.4152131 102.007481 starSED/kurucz/km15_4500.fits_g00_4680.gz 25.2451762 23.2013224 22.3027572 21.9524391 21.7997196 21.7044568 -3.57 5.08 0.1120469 60.4 0
2027688953865 1.4831675 4.5903245 -56.4299263 102.10305 starSED/mlt/m1.9Full.dat.gz 25.414513 23.1787761 21.8045741 20.8015222 20.3387568 20.1336465 -4.56 2.89 0.5178453 3.1 4
2251169615881 1.4600677 4.5824717 -56.4300544 102.059055 starSED/kurucz/km15_5500.fits_g20_5580.gz 22.510089 21.4572894 21.0166238 20.8529193 20.7950886 20.7695974 -2.51 2.63 0.0935837 -6.3 0
2251171196937 1.4677473 4.5861093 -56.42904 102.074272 starSED/mlt/m2.2Full.dat.gz 29.1598829 26.9504544 25.5781656 24.508047 24.0157926 23.8188812 -2.4 9.44 0.1233673 210.5 4
2269769414665 1.4752082 4.5865811 -56.4309562 102.087295 starSED/mlt/m0.5Full.dat.gz 28.5994249 26.3677741 25.0824726 24.3794378 24.0380831 23.8594011 -1.06 2.71 0.073013 109.4 4
1677016332297 1.4709769 4.5978823 -56.4189005 102.086556 starSED/mlt/m2.4Full.dat.gz 25.7821197 23.5879167 22.21804 21.1050156 20.5930848 20.4010248 -7.67 -0.38 0.4379253 -31.5 4
2251173156873 1.4769288 4.5890968 -56.4291157 102.091681 starSED/kurucz/km35_4000.fits_g00_4240.gz 25.4445278 23.1705241 21.9519351 21.411176 21.1514999 21.0112694 -7.74 8.97 0.2454709 60.5 0
2251172870153 1.4738829 4.593609 -56.4238727 102.089067 starSED/mlt/m0.3Full.dat.gz 25.5726085 23.3627531 22.1037429 21.4394391 21.1158275 20.9460641 -7.66 3.63 0.2866817 2.5 4
2251172382729 1.4713477 4.5937163 -56.422968 102.084796 starSED/kurucz/km20_4250.fits_g00_4490.gz 29.7416721 27.5538925 26.5291772 26.110973 25.9201921 25.8082441 -0.72 0.58 0.0203142 -73.5 0
